_id,trans_date_trans_time,amt,customer_id,city,state,city_population,merchant,category,first,last,gender,Job,dob
1044931,21/12/2019 21:21,20.85,506,San Antonio,TX,78214,Padberg-Rogahn,entertainment,Juan,Sherman,M,Land,17/10/1995
1044932,02/02/2020 22:20,4,506,San Antonio,TX,78214,Padberg-Rogahn,entertainment,Juan,Sherman,M,Land,17/10/1995
1044934,14/06/2020 12:45,57.44,506,San Antonio,TX,78214,Padberg-Rogahn,entertainment,Juan,Sherman,M,Land,17/10/1995
1044935,27/05/2019 19:04,18.63,506,San Antonio,TX,78214,Padberg-Sauer,home,Juan,Sherman,M,Land,17/10/1995
1044936,26/11/2019 17:05,8.23,506,San Antonio,TX,78214,Padberg-Sauer,home,Juan,Sherman,M,Land,17/10/1995
1044937,21/03/2019 13:49,70.76,506,San Antonio,TX,78214,Padberg-Welch,grocery_pos,Juan,Sherman,M,Land,17/10/1995
1044938,01/04/2019 19:15,74.87,506,San Antonio,TX,78214,Padberg-Welch,grocery_pos,Juan,Sherman,M,Land,17/10/1995
1044939,16/05/2019 21:45,108.24,506,San Antonio,TX,78214,Padberg-Welch,grocery_pos,Juan,Sherman,M,Land,17/10/1995
1044941,18/07/2019 14:52,10,506,San Antonio,TX,78214,Pagac LLC,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044942,06/03/2020 20:22,1.51,506,San Antonio,TX,78214,Pagac LLC,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044943,11/07/2019 07:15,46.13,506,San Antonio,TX,78214,Parisian and Sons,gas_transport,Juan,Sherman,M,Land,17/10/1995
1044944,28/07/2019 03:11,73.13,506,San Antonio,TX,78214,Parisian and Sons,gas_transport,Juan,Sherman,M,Land,17/10/1995
1044945,19/08/2019 05:32,54.17,506,San Antonio,TX,78214,Parisian and Sons,gas_transport,Juan,Sherman,M,Land,17/10/1995
1044946,21/09/2019 05:02,56.11,506,San Antonio,TX,78214,Parisian and Sons,gas_transport,Juan,Sherman,M,Land,17/10/1995
1044948,18/05/2020 03:39,83.28,506,San Antonio,TX,78214,Parisian and Sons,gas_transport,Juan,Sherman,M,Land,17/10/1995
1044949,28/02/2019 19:47,3.94,506,San Antonio,TX,78214,"Parisian, Schiller and Altenwerth",misc_net,Juan,Sherman,M,Land,17/10/1995
1044950,22/03/2019 12:30,4.3,506,San Antonio,TX,78214,"Parisian, Schiller and Altenwerth",misc_net,Juan,Sherman,M,Land,17/10/1995
1044951,14/10/2019 14:33,5.73,506,San Antonio,TX,78214,"Parisian, Schiller and Altenwerth",misc_net,Juan,Sherman,M,Land,17/10/1995
1044952,09/12/2019 12:04,4.01,506,San Antonio,TX,78214,"Parisian, Schiller and Altenwerth",misc_net,Juan,Sherman,M,Land,17/10/1995
1044953,20/12/2019 19:56,2.28,506,San Antonio,TX,78214,"Parisian, Schiller and Altenwerth",misc_net,Juan,Sherman,M,Land,17/10/1995
1044955,12/05/2020 18:42,4.52,506,San Antonio,TX,78214,"Parisian, Schiller and Altenwerth",misc_net,Juan,Sherman,M,Land,17/10/1995
1044956,30/01/2019 17:07,36.22,506,San Antonio,TX,78214,"Parker, Nolan and Trantow",entertainment,Juan,Sherman,M,Land,17/10/1995
1044957,08/06/2019 13:26,164.77,506,San Antonio,TX,78214,"Parker, Nolan and Trantow",entertainment,Juan,Sherman,M,Land,17/10/1995
1044958,25/05/2019 12:49,3.45,506,San Antonio,TX,78214,Parker-Kunde,personal_care,Juan,Sherman,M,Land,17/10/1995
1044959,11/06/2019 22:41,2.8,506,San Antonio,TX,78214,Parker-Kunde,personal_care,Juan,Sherman,M,Land,17/10/1995
1044960,27/09/2019 16:34,199.69,506,San Antonio,TX,78214,Parker-Kunde,personal_care,Juan,Sherman,M,Land,17/10/1995
1044962,03/03/2019 05:36,35.08,506,San Antonio,TX,78214,Paucek-Wiza,grocery_net,Juan,Sherman,M,Land,17/10/1995
1044963,02/08/2019 10:46,28.21,506,San Antonio,TX,78214,Paucek-Wiza,grocery_net,Juan,Sherman,M,Land,17/10/1995
1044964,15/12/2019 03:37,17.42,506,San Antonio,TX,78214,Pfeffer LLC,grocery_net,Juan,Sherman,M,Land,17/10/1995
1044965,18/04/2019 21:28,3.64,506,San Antonio,TX,78214,Pfeffer and Sons,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044966,27/04/2019 12:28,8.77,506,San Antonio,TX,78214,Pfeffer and Sons,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044967,07/11/2019 22:21,3.93,506,San Antonio,TX,78214,Pfeffer and Sons,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044969,26/05/2020 15:02,3.67,506,San Antonio,TX,78214,Pfeffer and Sons,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044970,02/09/2019 21:46,69.46,506,San Antonio,TX,78214,Pollich LLC,home,Juan,Sherman,M,Land,17/10/1995
1044971,23/03/2019 22:56,70.97,506,San Antonio,TX,78214,"Pouros, Walker and Spencer",kids_pets,Juan,Sherman,M,Land,17/10/1995
1044972,21/06/2019 23:32,12.04,506,San Antonio,TX,78214,"Pouros, Walker and Spencer",kids_pets,Juan,Sherman,M,Land,17/10/1995
1044973,27/08/2019 16:31,52.83,506,San Antonio,TX,78214,"Pouros, Walker and Spencer",kids_pets,Juan,Sherman,M,Land,17/10/1995
1044974,26/02/2019 14:02,991.7,506,San Antonio,TX,78214,Pouros-Conroy,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044976,05/01/2020 20:56,8.84,506,San Antonio,TX,78214,Pouros-Conroy,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044977,01/06/2020 16:21,7.96,506,San Antonio,TX,78214,Pouros-Conroy,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044978,15/06/2019 12:17,5.71,506,San Antonio,TX,78214,Pouros-Haag,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044979,29/06/2019 17:07,1.76,506,San Antonio,TX,78214,Pouros-Haag,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044980,20/07/2019 22:22,8.15,506,San Antonio,TX,78214,Pouros-Haag,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044981,28/10/2019 14:42,2.13,506,San Antonio,TX,78214,Pouros-Haag,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044983,02/06/2020 19:29,5.35,506,San Antonio,TX,78214,Pouros-Haag,shopping_pos,Juan,Sherman,M,Land,17/10/1995
1044984,31/05/2019 17:03,9.63,506,San Antonio,TX,78214,Powlowski-Weimann,food_dining,Juan,Sherman,M,Land,17/10/1995
1044985,02/06/2019 19:56,15.17,506,San Antonio,TX,78214,Powlowski-Weimann,food_dining,Juan,Sherman,M,Land,17/10/1995
1044986,23/08/2019 22:53,61.51,506,San Antonio,TX,78214,Powlowski-Weimann,food_dining,Juan,Sherman,M,Land,17/10/1995
1044987,16/10/2019 14:50,7.22,506,San Antonio,TX,78214,Powlowski-Weimann,food_dining,Juan,Sherman,M,Land,17/10/1995
1044988,16/12/2019 13:30,30.27,506,San Antonio,TX,78214,Powlowski-Weimann,food_dining,Juan,Sherman,M,Land,17/10/1995
1044990,26/02/2020 17:48,1.21,506,San Antonio,TX,78214,Powlowski-Weimann,food_dining,Juan,Sherman,M,Land,17/10/1995
1044991,20/04/2020 15:55,5.21,506,San Antonio,TX,78214,Powlowski-Weimann,food_dining,Juan,Sherman,M,Land,17/10/1995
1044992,03/05/2019 14:05,2.06,506,San Antonio,TX,78214,Predovic Inc,shopping_net,Juan,Sherman,M,Land,17/10/1995
1044993,05/05/2019 22:44,1.06,506,San Antonio,TX,78214,Predovic Inc,shopping_net,Juan,Sherman,M,Land,17/10/1995
1044994,30/05/2019 12:10,5.44,506,San Antonio,TX,78214,Predovic Inc,shopping_net,Juan,Sherman,M,Land,17/10/1995
1044995,19/10/2019 13:32,6.25,506,San Antonio,TX,78214,Predovic Inc,shopping_net,Juan,Sherman,M,Land,17/10/1995
1044997,22/07/2019 19:11,2.34,506,San Antonio,TX,78214,Price Inc,shopping_net,Juan,Sherman,M,Land,17/10/1995
1044998,25/07/2019 19:50,383.86,506,San Antonio,TX,78214,Price Inc,shopping_net,Juan,Sherman,M,Land,17/10/1995
1044999,16/10/2019 13:53,316.21,506,San Antonio,TX,78214,Price Inc,shopping_net,Juan,Sherman,M,Land,17/10/1995
1045000,18/10/2019 23:53,1096.53,506,San Antonio,TX,78214,Price Inc,shopping_net,Juan,Sherman,M,Land,17/10/1995
1045002,11/05/2020 16:52,6.2,506,San Antonio,TX,78214,Price Inc,shopping_net,Juan,Sherman,M,Land,17/10/1995
1045004,30/06/2019 10:44,77.49,506,San Antonio,TX,78214,Prohaska-Murray,gas_transport,Juan,Sherman,M,Land,17/10/1995
1045005,10/08/2019 08:34,62.75,506,San Antonio,TX,78214,Prohaska-Murray,gas_transport,Juan,Sherman,M,Land,17/10/1995
1045006,24/10/2019 06:24,43.95,506,San Antonio,TX,78214,Prohaska-Murray,gas_transport,Juan,Sherman,M,Land,17/10/1995
1045007,11/12/2019 00:42,62.28,506,San Antonio,TX,78214,Prohaska-Murray,gas_transport,Juan,Sherman,M,Land,17/10/1995
1045008,15/01/2020 10:24,71.21,506,San Antonio,TX,78214,Prohaska-Murray,gas_transport,Juan,Sherman,M,Land,17/10/1995
1045009,14/04/2020 02:28,41.12,506,San Antonio,TX,78214,Prohaska-Murray,gas_transport,Juan,Sherman,M,Land,17/10/1995
1045011,06/01/2019 12:15,26.17,506,San Antonio,TX,78214,Prosacco LLC,personal_care,Juan,Sherman,M,Land,17/10/1995
1045012,02/06/2019 22:40,13.58,506,San Antonio,TX,78214,Prosacco LLC,personal_care,Juan,Sherman,M,Land,17/10/1995
1045013,01/12/2019 13:41,4.31,506,San Antonio,TX,78214,Prosacco LLC,personal_care,Juan,Sherman,M,Land,17/10/1995
1045014,09/05/2019 12:25,3.11,506,San Antonio,TX,78214,"Prosacco, Kreiger and Kovacek",home,Juan,Sherman,M,Land,17/10/1995
1045015,15/06/2019 19:46,27.2,506,San Antonio,TX,78214,"Prosacco, Kreiger and Kovacek",home,Juan,Sherman,M,Land,17/10/1995
1045016,03/12/2019 14:30,5.18,506,San Antonio,TX,78214,"Prosacco, Kreiger and Kovacek",home,Juan,Sherman,M,Land,17/10/1995
1045018,31/03/2019 14:33,4.93,506,San Antonio,TX,78214,"Quitzon, Green and Bashirian",shopping_pos,Juan,Sherman,M,Land,17/10/1995
1045019,14/04/2019 17:51,7.4,506,San Antonio,TX,78214,"Quitzon, Green and Bashirian",shopping_pos,Juan,Sherman,M,Land,17/10/1995
1045020,20/07/2019 13:24,3.26,506,San Antonio,TX,78214,"Quitzon, Green and Bashirian",shopping_pos,Juan,Sherman,M,Land,17/10/1995
1045022,29/10/2019 17:16,116.34,506,San Antonio,TX,78214,"Quitzon, Green and Bashirian",shopping_pos,Juan,Sherman,M,Land,17/10/1995
1045023,16/03/2020 17:25,6.64,506,San Antonio,TX,78214,"Quitzon, Green and Bashirian",shopping_pos,Juan,Sherman,M,Land,17/10/1995
1045025,21/09/2019 21:58,3.32,506,San Antonio,TX,78214,Quitzon-Goyette,home,Juan,Sherman,M,Land,17/10/1995
1045026,01/07/2019 22:11,184.47,506,San Antonio,TX,78214,Ratke and Sons,health_fitness,Juan,Sherman,M,Land,17/10/1995
1045027,19/04/2020 14:46,38.38,506,San Antonio,TX,78214,Ratke and Sons,health_fitness,Juan,Sherman,M,Land,17/10/1995
1045028,10/05/2020 20:00,57.51,506,San Antonio,TX,78214,Ratke and Sons,health_fitness,Juan,Sherman,M,Land,17/10/1995
1045029,15/05/2019 09:13,84.9,506,San Antonio,TX,78214,Rau and Sons,grocery_pos,Juan,Sherman,M,Land,17/10/1995
1045030,02/06/2019 08:21,63.05,506,San Antonio,TX,78214,Rau and Sons,grocery_pos,Juan,Sherman,M,Land,17/10/1995
1045032,01/03/2019 16:46,7,506,San Antonio,TX,78214,Rau-Grant,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045033,18/05/2019 17:28,88.65,506,San Antonio,TX,78214,Rau-Grant,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045034,23/07/2019 16:15,23.12,506,San Antonio,TX,78214,Rau-Grant,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045035,13/08/2019 20:35,8.45,506,San Antonio,TX,78214,Rau-Grant,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045036,08/09/2019 22:48,13.99,506,San Antonio,TX,78214,Rau-Grant,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045037,31/10/2019 20:22,50.62,506,San Antonio,TX,78214,Rau-Grant,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045039,08/04/2019 20:56,81.64,506,San Antonio,TX,78214,Rau-Robel,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045040,26/05/2019 14:40,9.51,506,San Antonio,TX,78214,Rau-Robel,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045041,05/07/2019 17:36,90.41,506,San Antonio,TX,78214,Rau-Robel,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045042,06/07/2019 12:25,24.05,506,San Antonio,TX,78214,Rau-Robel,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045043,28/08/2019 12:11,52.1,506,San Antonio,TX,78214,Rau-Robel,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045044,01/12/2019 12:28,95.37,506,San Antonio,TX,78214,Rau-Robel,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045046,21/02/2020 15:43,120.95,506,San Antonio,TX,78214,Rau-Robel,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045047,30/05/2020 22:12,63.09,506,San Antonio,TX,78214,Rau-Robel,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045048,09/06/2020 21:50,82.67,506,San Antonio,TX,78214,Rau-Robel,kids_pets,Juan,Sherman,M,Land,17/10/1995
1045049,02/08/2019 03:08,35.94,506,San Antonio,TX,78214,"Raynor, Feest and Miller",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045050,09/09/2019 02:49,72.12,506,San Antonio,TX,78214,"Raynor, Feest and Miller",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045051,29/10/2019 08:31,62.13,506,San Antonio,TX,78214,"Raynor, Feest and Miller",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045053,06/02/2020 00:13,44.48,506,San Antonio,TX,78214,"Raynor, Feest and Miller",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045054,14/05/2019 02:37,71.15,506,San Antonio,TX,78214,"Raynor, Reinger and Hagenes",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045055,13/07/2019 07:48,50.92,506,San Antonio,TX,78214,"Raynor, Reinger and Hagenes",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045056,21/08/2019 00:47,75.07,506,San Antonio,TX,78214,"Raynor, Reinger and Hagenes",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045057,19/09/2019 02:02,62.59,506,San Antonio,TX,78214,"Raynor, Reinger and Hagenes",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045058,07/12/2019 06:34,50.11,506,San Antonio,TX,78214,"Raynor, Reinger and Hagenes",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045060,01/06/2020 07:04,95.46,506,San Antonio,TX,78214,"Raynor, Reinger and Hagenes",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045061,21/04/2019 15:31,26.43,506,San Antonio,TX,78214,Reichel Inc,entertainment,Juan,Sherman,M,Land,17/10/1995
1045062,24/06/2019 15:51,13.44,506,San Antonio,TX,78214,Reichel Inc,entertainment,Juan,Sherman,M,Land,17/10/1995
1045063,02/09/2019 17:22,14.13,506,San Antonio,TX,78214,Reichel Inc,entertainment,Juan,Sherman,M,Land,17/10/1995
1045064,26/05/2019 21:44,1.03,506,San Antonio,TX,78214,Reichel LLC,personal_care,Juan,Sherman,M,Land,17/10/1995
1045065,27/10/2019 22:39,55.06,506,San Antonio,TX,78214,Reichel LLC,personal_care,Juan,Sherman,M,Land,17/10/1995
1045067,06/06/2019 23:00,12.18,506,San Antonio,TX,78214,"Reichert, Huels and Hoppe",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045068,28/06/2019 17:05,5.74,506,San Antonio,TX,78214,"Reichert, Huels and Hoppe",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045069,22/07/2019 14:35,9.78,506,San Antonio,TX,78214,"Reichert, Huels and Hoppe",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045070,30/11/2019 21:38,4.19,506,San Antonio,TX,78214,"Reichert, Huels and Hoppe",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045071,29/05/2020 15:15,6.39,506,San Antonio,TX,78214,"Reichert, Huels and Hoppe",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045072,22/03/2019 20:22,6.31,506,San Antonio,TX,78214,"Reichert, Rowe and Mraz",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045074,30/04/2019 19:56,9.84,506,San Antonio,TX,78214,"Reichert, Rowe and Mraz",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045075,14/08/2019 23:16,1.23,506,San Antonio,TX,78214,"Reichert, Rowe and Mraz",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045076,17/12/2019 13:45,8.11,506,San Antonio,TX,78214,"Reichert, Rowe and Mraz",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045077,22/12/2019 14:32,4.56,506,San Antonio,TX,78214,"Reichert, Rowe and Mraz",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045078,25/11/2019 12:44,9.67,506,San Antonio,TX,78214,"Reichert, Shanahan and Hayes",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045079,09/01/2020 16:10,8.91,506,San Antonio,TX,78214,"Reichert, Shanahan and Hayes",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045082,26/05/2019 16:53,4.36,506,San Antonio,TX,78214,Reilly LLC,home,Juan,Sherman,M,Land,17/10/1995
1045083,03/06/2019 18:02,67.38,506,San Antonio,TX,78214,Reilly LLC,home,Juan,Sherman,M,Land,17/10/1995
1045084,08/02/2020 19:20,134.17,506,San Antonio,TX,78214,Reilly LLC,home,Juan,Sherman,M,Land,17/10/1995
1045085,28/07/2019 17:09,40.03,506,San Antonio,TX,78214,Reilly and Sons,health_fitness,Juan,Sherman,M,Land,17/10/1995
1045086,06/08/2019 15:17,50.18,506,San Antonio,TX,78214,Reilly and Sons,health_fitness,Juan,Sherman,M,Land,17/10/1995
1045088,08/06/2020 21:09,126.33,506,San Antonio,TX,78214,Reilly and Sons,health_fitness,Juan,Sherman,M,Land,17/10/1995
1045089,24/10/2019 10:56,66.78,506,San Antonio,TX,78214,"Reilly, Heaney and Cole",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045090,27/10/2019 05:34,53.66,506,San Antonio,TX,78214,"Reilly, Heaney and Cole",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045091,08/12/2019 08:12,69.92,506,San Antonio,TX,78214,"Reilly, Heaney and Cole",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045092,03/03/2020 11:29,66.24,506,San Antonio,TX,78214,"Reilly, Heaney and Cole",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045093,23/03/2019 23:54,5.24,506,San Antonio,TX,78214,"Reinger, Weissnat and Strosin",food_dining,Juan,Sherman,M,Land,17/10/1995
1045095,03/09/2019 16:00,10.27,506,San Antonio,TX,78214,"Reinger, Weissnat and Strosin",food_dining,Juan,Sherman,M,Land,17/10/1995
1045096,26/09/2019 20:37,77.86,506,San Antonio,TX,78214,"Reinger, Weissnat and Strosin",food_dining,Juan,Sherman,M,Land,17/10/1995
1045097,05/10/2019 16:51,32.65,506,San Antonio,TX,78214,"Reinger, Weissnat and Strosin",food_dining,Juan,Sherman,M,Land,17/10/1995
1045098,14/02/2019 19:05,31,506,San Antonio,TX,78214,Rempel Inc,shopping_net,Juan,Sherman,M,Land,17/10/1995
1045099,11/04/2019 17:19,6.71,506,San Antonio,TX,78214,Rempel Inc,shopping_net,Juan,Sherman,M,Land,17/10/1995
1045100,05/05/2019 12:59,1309.87,506,San Antonio,TX,78214,Rempel Inc,shopping_net,Juan,Sherman,M,Land,17/10/1995
1045102,14/12/2019 20:08,4.8,506,San Antonio,TX,78214,Reynolds-Schinner,misc_pos,Juan,Sherman,M,Land,17/10/1995
1045103,15/12/2019 14:45,500.93,506,San Antonio,TX,78214,Reynolds-Schinner,misc_pos,Juan,Sherman,M,Land,17/10/1995
1045104,30/01/2020 13:53,8.39,506,San Antonio,TX,78214,Reynolds-Schinner,misc_pos,Juan,Sherman,M,Land,17/10/1995
1045105,09/02/2019 21:26,4.4,506,San Antonio,TX,78214,"Rippin, Kub and Mann",misc_net,Juan,Sherman,M,Land,17/10/1995
1045106,22/07/2019 19:43,4.93,506,San Antonio,TX,78214,"Rippin, Kub and Mann",misc_net,Juan,Sherman,M,Land,17/10/1995
1045107,19/08/2019 18:55,7.29,506,San Antonio,TX,78214,"Rippin, Kub and Mann",misc_net,Juan,Sherman,M,Land,17/10/1995
1045109,06/04/2020 22:59,2.78,506,San Antonio,TX,78214,"Rippin, Kub and Mann",misc_net,Juan,Sherman,M,Land,17/10/1995
1045110,31/07/2019 22:14,120.14,506,San Antonio,TX,78214,Rippin-VonRueden,health_fitness,Juan,Sherman,M,Land,17/10/1995
1045111,04/01/2020 19:43,6.34,506,San Antonio,TX,78214,Rippin-VonRueden,health_fitness,Juan,Sherman,M,Land,17/10/1995
1045112,18/05/2020 21:42,2.83,506,San Antonio,TX,78214,Rippin-VonRueden,health_fitness,Juan,Sherman,M,Land,17/10/1995
1045113,22/01/2019 15:24,10776.59,506,San Antonio,TX,78214,"Ritchie, Bradtke and Stiedemann",travel,Juan,Sherman,M,Land,17/10/1995
1045114,01/09/2019 22:33,9.47,506,San Antonio,TX,78214,"Ritchie, Bradtke and Stiedemann",travel,Juan,Sherman,M,Land,17/10/1995
1045116,02/02/2020 14:17,1.08,506,San Antonio,TX,78214,"Ritchie, Bradtke and Stiedemann",travel,Juan,Sherman,M,Land,17/10/1995
1045117,04/04/2020 12:17,6.94,506,San Antonio,TX,78214,"Ritchie, Oberbrunner and Cremin",travel,Juan,Sherman,M,Land,17/10/1995
1045118,09/03/2019 11:44,100.54,506,San Antonio,TX,78214,"Robel, Cummerata and Prosacco",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045119,05/08/2019 03:09,49.44,506,San Antonio,TX,78214,"Robel, Cummerata and Prosacco",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045120,09/03/2020 07:47,60.35,506,San Antonio,TX,78214,"Robel, Cummerata and Prosacco",gas_transport,Juan,Sherman,M,Land,17/10/1995
1045121,11/02/2019 12:32,3.29,506,San Antonio,TX,78214,"Roberts, Daniel and Macejkovic",kids_pets,Juan,Sherman,M,Land,17/10/1995
1045123,03/03/2019 22:29,59.83,506,San Antonio,TX,78214,"Roberts, Daniel and Macejkovic",kids_pets,Juan,Sherman,M,Land,17/10/1995
1045124,23/06/2019 22:02,40.95,506,San Antonio,TX,78214,"Roberts, Daniel and Macejkovic",kids_pets,Juan,Sherman,M,Land,17/10/1995
1045125,29/08/2019 12:32,33.19,506,San Antonio,TX,78214,"Roberts, Daniel and Macejkovic",kids_pets,Juan,Sherman,M,Land,17/10/1995
1045126,30/12/2019 22:19,26.44,506,San Antonio,TX,78214,"Roberts, Daniel and Macejkovic",kids_pets,Juan,Sherman,M,Land,17/10/1995
1045127,07/04/2020 19:16,26.97,506,San Antonio,TX,78214,"Roberts, Daniel and Macejkovic",kids_pets,Juan,Sherman,M,Land,17/10/1995
1045128,02/06/2020 18:24,87.68,506,San Antonio,TX,78214,"Roberts, Daniel and Macejkovic",kids_pets,Juan,Sherman,M,Land,17/10/1995
1045130,05/05/2019 15:09,1.26,506,San Antonio,TX,78214,"Roberts, Ryan and Smith",personal_care,Juan,Sherman,M,Land,17/10/1995
1045131,20/05/2020 17:11,4.16,506,San Antonio,TX,78214,"Roberts, Ryan and Smith",personal_care,Juan,Sherman,M,Land,17/10/1995
1045132,08/06/2020 21:14,1.56,506,San Antonio,TX,78214,"Roberts, Ryan and Smith",personal_care,Juan,Sherman,M,Land,17/10/1995
1045133,09/03/2019 01:11,74.55,506,San Antonio,TX,78214,Rodriguez Group,gas_transport,Juan,Sherman,M,Land,17/10/1995
1045134,07/07/2019 09:06,46.58,506,San Antonio,TX,78214,Rodriguez Group,gas_transport,Juan,Sherman,M,Land,17/10/1995
1045135,25/10/2019 06:02,54.82,506,San Antonio,TX,78214,Rodriguez Group,gas_transport,Juan,Sherman,M,Land,17/10/1995
1045137,10/02/2020 05:39,75.05,506,San Antonio,TX,78214,Rodriguez Group,gas_transport,Juan,Sherman,M,Land,17/10/1995
1045138,10/05/2020 09:36,47.51,506,San Antonio,TX,78214,Rodriguez Group,gas_transport,Juan,Sherman,M,Land,17/10/1995
1045139,01/03/2019 18:07,26.73,506,San Antonio,TX,78214,"Rodriguez, Yost and Jenkins",misc_net,Juan,Sherman,M,Land,17/10/1995
1045140,22/03/2019 18:44,3.62,506,San Antonio,TX,78214,"Rohan, White and Aufderhar",misc_net,Juan,Sherman,M,Land,17/10/1995
1045142,05/06/2020 20:26,5.49,506,San Antonio,TX,78214,"Rohan, White and Aufderhar",misc_net,Juan,Sherman,M,Land,17/10/1995
1045144,03/11/2019 23:11,24.17,506,San Antonio,TX,78214,Rolfson-Kunde,personal_care,Juan,Sherman,M,Land,17/10/1995
1045145,27/04/2020 15:42,1.09,506,San Antonio,TX,78214,Rolfson-Kunde,personal_care,Juan,Sherman,M,Land,17/10/1995
1045146,16/04/2019 15:30,2.54,506,San Antonio,TX,78214,Romaguera Ltd,health_fitness,Juan,Sherman,M,Land,17/10/1995
1045147,11/06/2019 19:40,73.11,506,San Antonio,TX,78214,Romaguera Ltd,health_fitness,Juan,Sherman,M,Land,17/10/1995
1045148,13/09/2019 19:30,56.35,506,San Antonio,TX,78214,Romaguera Ltd,health_fitness,Juan,Sherman,M,Land,17/10/1995
1045149,15/10/2019 15:37,26.44,506,San Antonio,TX,78214,Romaguera Ltd,health_fitness,Juan,Sherman,M,Land,17/10/1995
1045151,12/08/2019 20:35,1.86,506,San Antonio,TX,78214,Romaguera and Sons,travel,Juan,Sherman,M,Land,17/10/1995
1045152,17/08/2019 14:43,1.76,506,San Antonio,TX,78214,"Romaguera, Cruickshank and Greenholt",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045153,08/12/2019 20:57,14.52,506,San Antonio,TX,78214,"Romaguera, Cruickshank and Greenholt",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045154,18/01/2020 13:11,7.63,506,San Antonio,TX,78214,"Romaguera, Cruickshank and Greenholt",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045155,19/05/2020 22:35,3467.16,506,San Antonio,TX,78214,"Romaguera, Cruickshank and Greenholt",shopping_net,Juan,Sherman,M,Land,17/10/1995
1045156,27/11/2019 19:27,57.59,506,San Antonio,TX,78214,"Romaguera, Wehner and Tromp",kids_pets,Juan,Sherman,M,Land,17/10/1995
1045158,02/03/2020 23:20,20.02,506,San Antonio,TX,78214,"Romaguera, Wehner and Tromp",kids_pets,Juan,Sherman,M,Land,17/10/1995
1045159,08/06/2020 17:05,86.83,506,San Antonio,TX,78214,"Romaguera, Wehner and Tromp",kids_pets,Juan,Sherman,M,Land,17/10/1995
1045160,28/01/2020 04:33,38.57,506,San Antonio,TX,78214,Roob LLC,grocery_net,Juan,Sherman,M,Land,17/10/1995
1045161,27/01/2019 13:43,50.89,506,San Antonio,TX,78214,"Roob, Conn and Tremblay",shopping_pos,Juan,Sherman,M,Land,17/10/1995
